index,name,count,score
10674,ubuntu,3300,0.12788269
10675,fedora,3300,0.6901596
10676,debian,3300,0.90270644
10677,ubuntu,3300,0.5224369
10678,gentoo,3300,0.20866866
10679,gentoo,3300,0.9476736
10680,fedora,3300,0.74206704
10681,bazzite,3300,0.4698936
10682,bazzite,3300,0.31971842
10683,bazzite,3300,0.8532726
10684,suse,3300,0.46177348
10685,fedora,3300,0.21092136
10686,arch,3300,0.18972327
10687,debian,3300,0.38484886
10688,gentoo,3300,0.46444118
10689,ubuntu,3300,0.7793846
10690,bazzite,3300,0.5312239
10691,fedora,3300,0.7333876
10692,fedora,3300,0.9027553
10693,suse,3300,0.83377177
10694,silverblue,3300,0.12250108
10695,fedora,3300,0.13392107
10696,silverblue,3300,0.08586221
10697,gentoo,3300,0.53501123
10698,mint,3300,0.7177108
10699,silverblue,3300,0.9788416
10700,debian,3300,0.57125944
10701,steamos,3300,0.50227976
10702,bazzite,3300,0.62980765
10703,arch,3300,0.13632505
10704,bazzite,3300,0.16814099
10705,fedora,3300,0.54516
10706,suse,3300,0.29515788
10707,steamos,3300,0.9610152
10708,silverblue,3300,0.6410908
10709,fedora,3300,0.9925469
10710,gentoo,3300,0.8898676
10711,arch,3300,0.48858008
10712,debian,3300,0.9944984
10713,silverblue,3300,0.7363673
10714,mint,3300,0.9234829
10715,mint,3300,0.9725352
10716,bazzite,3300,0.89287966
10717,mint,3300,0.8001421
10718,bazzite,3300,0.19610856
10719,fedora,3300,0.57788754
10720,suse,3300,0.16370264
10721,fedora,3300,0.9759157
10722,mint,3300,0.4894998
10723,suse,3300,0.79833204
10724,bazzite,3300,0.09218829
10725,mint,3300,0.22994132
10726,bazzite,3300,0.9271156
10727,debian,3300,0.0979997
10728,silverblue,3300,0.25950506
10729,fedora,3300,0.09679182
10730,arch,3300,0.9189511
10731,mint,3300,0.018285662
10732,ubuntu,3300,0.06108142
10733,gentoo,3300,0.65183836
10734,debian,3300,0.32500768
10735,suse,3300,0.8971025
10736,arch,3300,0.9729023
10737,suse,3300,0.12950708
10738,ubuntu,3300,0.961224
10739,silverblue,3300,0.8875763
10740,suse,3300,0.54194146
10741,suse,3300,0.5526978
10742,arch,3300,0.3641957
10743,silverblue,3300,0.7427867
10744,mint,3300,0.6036867
10745,steamos,3300,0.25462943
10746,gentoo,3300,0.8924234
10747,silverblue,3300,0.7286047
10748,arch,3300,0.1615396
10749,gentoo,3300,0.1876601
10750,steamos,3300,0.07674444
10751,silverblue,3300,0.9034415
10752,mint,3300,0.72281796
10753,ubuntu,3300,0.80916804
10754,debian,3300,0.9647076
10755,steamos,3300,0.3966817
10756,mint,3300,0.98405194
10757,mint,3300,0.41182977
10758,fedora,3300,0.24983439
10759,debian,3300,0.89648557
10760,arch,3300,0.65300995
10761,debian,3300,0.6680859
10762,mint,3300,0.08826817
10763,fedora,3300,0.5138245
10764,bazzite,3300,0.79972905
10765,mint,3300,0.8204864
10766,debian,3300,0.64750445
10767,bazzite,3300,0.48246408
10768,suse,3300,0.4360494
10769,debian,3300,0.4887088
10770,suse,3300,0.021639485
10771,debian,3300,0.9065577
10772,debian,3300,0.61304736
10773,mint,3300,0.48347268
10774,suse,3300,0.38862753
10775,fedora,3300,0.48757935
10776,ubuntu,3300,0.03235501
10777,fedora,3300,0.5718692
10778,suse,3300,0.46445808
10779,gentoo,3300,0.24197002
10780,silverblue,3300,0.15483683
10781,silverblue,3300,0.39499822
10782,suse,3300,0.35971856
10783,mint,3300,0.17685418
10784,fedora,3300,0.063045494
10785,mint,3300,0.45875192
10786,mint,3300,0.9618081
10787,arch,3300,0.090671904
10788,silverblue,3300,0.11196716
10789,arch,3300,0.90896344
10790,ubuntu,3300,0.5517515
10791,fedora,3300,0.46890575
10792,steamos,3300,0.6075664
10793,fedora,3300,0.26972318
10794,fedora,3300,0.19413924
10795,steamos,3300,0.107294016
10796,silverblue,3300,0.6082343
10797,steamos,3300,0.6134779
10798,debian,3300,0.12949543
10799,debian,3300,0.15330878
10800,mint,3300,0.1728518
10801,gentoo,3300,0.5833465
10802,bazzite,3300,0.45564556
10803,ubuntu,3300,0.3458096
10804,steamos,3300,0.29783493
10805,debian,3300,0.49161565
10806,debian,3300,0.1142128
10807,silverblue,3300,0.0036423884
10808,mint,3300,0.07816025
10809,bazzite,3300,0.7183403
10810,suse,3300,0.9514586
10811,bazzite,3300,0.17017974
10812,steamos,3300,0.8878148
10813,debian,3300,0.11781639
10814,silverblue,3300,0.71980125
10815,silverblue,3300,0.084951654
10816,arch,3300,0.048385426
10817,mint,3300,0.45303133
10818,mint,3300,0.9130402
10819,steamos,3300,0.78931314
10820,arch,3300,0.2086434
10821,steamos,3300,0.9653821
10822,fedora,3300,0.21655172
10823,gentoo,3300,0.50564355
10824,steamos,3300,0.20480384
10825,mint,3300,0.57147014
10826,ubuntu,3300,0.56840074
10827,ubuntu,3300,0.8018198
10828,mint,3300,0.6680892
10829,gentoo,3300,0.81259274
10830,silverblue,3300,0.6961173
10831,fedora,3300,0.46075675
10832,mint,3300,0.35708275
10833,gentoo,3300,0.17352416
10834,bazzite,3300,0.25645968
10835,arch,3300,0.1118199
10836,debian,3300,0.6937755
10837,ubuntu,3300,0.27728727
10838,suse,3300,0.26351348
10839,debian,3300,0.009037703
10840,debian,3300,0.20460232
10841,bazzite,3300,0.7359998
10842,arch,3300,0.34011248
10843,suse,3300,0.24188882
10844,suse,3300,0.37790975
10845,fedora,3300,0.8393763
10846,gentoo,3300,0.77577126
10847,arch,3300,0.3588729
10848,bazzite,3300,0.18071963
10849,bazzite,3300,0.53421384
10850,steamos,3300,0.40624347
10851,arch,3300,0.64715827
10852,arch,3300,0.2637178
10853,silverblue,3300,0.6918727
10854,steamos,3300,0.8527002
10855,fedora,3300,0.20224108
10856,suse,3300,0.5266818
10857,steamos,3300,0.7343342
10858,bazzite,3300,0.9406558
10859,arch,3300,0.58843994
10860,silverblue,3300,0.63650304
10861,silverblue,3300,0.90442026
10862,suse,3300,0.99671197
10863,ubuntu,3300,0.76026535
10864,fedora,3300,0.25994113
10865,debian,3300,0.7561867
10866,mint,3300,0.9330987
10867,silverblue,3300,0.8547338
10868,steamos,3300,0.16477866
10869,gentoo,3300,0.58553565
10870,mint,3300,0.7881171
10871,suse,3300,0.017484713
10872,arch,3300,0.6870102
10873,ubuntu,3300,0.4195546
10874,suse,3300,0.6904379
10875,silverblue,3300,0.04467692
10876,mint,3300,0.31646228
10877,steamos,3300,0.009938359
10878,silverblue,3300,0.33106008
10879,suse,3300,0.5196602
10880,debian,3300,0.72208685
10881,gentoo,3300,0.3606689
10882,silverblue,3300,0.06529569
10883,suse,3300,0.19862732
10884,steamos,3300,0.10345866
10885,fedora,3300,0.56364715
10886,debian,3300,0.073118486
10887,mint,3300,0.81459564
10888,mint,3300,0.15126598
10889,ubuntu,3300,0.5634308
10890,ubuntu,3300,0.6146276
10891,ubuntu,3300,0.64627576
10892,suse,3300,0.17395198
10893,arch,3300,0.12525228
10894,mint,3300,0.8727024
10895,silverblue,3300,0.8485152
10896,arch,3300,0.48871294
10897,ubuntu,3300,0.011336315
10898,ubuntu,3300,0.62213254
10899,debian,3300,0.24746464
10900,gentoo,3300,0.39813998
10901,arch,3300,0.22101156
10902,ubuntu,3300,0.84030217
10903,mint,3300,0.30579036
10904,ubuntu,3300,0.22999826
10905,ubuntu,3300,0.4866242
10906,gentoo,3300,0.8426356
10907,suse,3300,0.66769993
10908,gentoo,3300,0.6870627
10909,gentoo,3300,0.7149736
10910,ubuntu,3300,0.7575042
10911,suse,3300,0.8934234
10912,arch,3300,0.45311567
10913,mint,3300,0.8777234
10914,fedora,3300,0.35135242
10915,steamos,3300,0.8268172
10916,ubuntu,3300,0.17397214
10917,gentoo,3300,0.4737567
10918,steamos,3300,0.60446715
10919,mint,3300,0.7197946
10920,steamos,3300,0.9265627
10921,arch,3300,0.43967837
10922,suse,3300,0.2055561
10923,bazzite,3300,0.79780686
10924,suse,3300,0.08369326
10925,arch,3300,0.24962373
10926,ubuntu,3300,0.4069775
10927,arch,3300,0.6017629
10928,gentoo,3300,0.12587187
10929,silverblue,3300,0.80364335
10930,silverblue,3300,0.8294735
10931,suse,3300,0.5192931
10932,suse,3300,0.36413378
10933,suse,3300,0.33311135
10934,silverblue,3300,0.5897211
10935,mint,3300,0.8404516
10936,fedora,3300,0.83759135
10937,steamos,3300,0.07640082
10938,steamos,3300,0.14882034
10939,fedora,3300,0.007952874
10940,suse,3300,0.4288943
10941,mint,3300,0.63774645
10942,fedora,3300,0.66034204
10943,silverblue,3300,0.061594598
10944,silverblue,3300,0.4419162
10945,debian,3300,0.75652117
10946,gentoo,3300,0.02728201
10947,steamos,3300,0.89191586
10948,gentoo,3300,0.37848538
10949,arch,3300,0.9499751
10950,fedora,3300,0.07565573
10951,debian,3300,0.9125922
10952,steamos,3300,0.62835056
10953,steamos,3300,0.06096917
10954,debian,3300,0.6755396
10955,ubuntu,3300,0.33111072
10956,bazzite,3300,0.34129998
10957,mint,3300,0.39875385
10958,steamos,3300,0.23509015
10959,bazzite,3300,0.052831657
10960,ubuntu,3300,0.9853652
10961,suse,3300,0.2560406
10962,ubuntu,3300,0.31198832
10963,arch,3300,0.7402255
10964,arch,3300,0.5328648
10965,mint,3300,0.23722276
10966,fedora,3300,0.8590866
10967,debian,3300,0.2277106
10968,mint,3300,0.32809034
10969,debian,3300,0.4792494
10970,ubuntu,3300,0.13913062
10971,gentoo,3300,0.46267805
10972,suse,3300,0.33498734
10973,bazzite,3300,0.119652085
10974,debian,3300,0.77463996
10975,gentoo,3300,0.8944064
10976,suse,3300,0.2608453
10977,gentoo,3300,0.82324916
10978,mint,3300,0.9154393
10979,silverblue,3300,0.15662937
10980,steamos,3300,0.4798251
10981,debian,3300,0.1732948
10982,ubuntu,3300,0.18525344
10983,silverblue,3300,0.3623119
10984,mint,3300,0.40300754
10985,silverblue,3300,0.36199325
10986,mint,3300,0.40734667
10987,gentoo,3300,0.8859806
10988,fedora,3300,0.27089664
10989,fedora,3300,0.13627766
10990,gentoo,3300,0.26934928
10991,ubuntu,3300,0.09813007
10992,debian,3300,0.8545767
10993,gentoo,3300,0.35667253
10994,silverblue,3300,0.18718554
10995,silverblue,3300,0.33800626
10996,fedora,3300,0.72451997
10997,gentoo,3300,0.1812354
10998,bazzite,3300,0.8091926
10999,mint,3300,0.15850222
11000,bazzite,3300,0.49867138
11001,mint,3300,0.49104464
11002,ubuntu,3300,0.6993447
11003,steamos,3300,0.69844407
11004,gentoo,3300,0.42091885
11005,ubuntu,3300,0.036409426
11006,gentoo,3300,0.76447576
11007,debian,3300,0.19320148
11008,debian,3300,0.5118595
11009,silverblue,3300,0.9394896
11010,bazzite,3300,0.20951882
11011,arch,3300,0.40909988
11012,suse,3300,0.087011404
11013,fedora,3300,0.05830634
11014,fedora,3300,0.01244369
11015,arch,3300,0.59818274
11016,suse,3300,0.945752
11017,bazzite,3300,0.4746048
11018,bazzite,3300,0.85480773
11019,ubuntu,3300,0.6116258
11020,debian,3300,0.36070204
11021,bazzite,3300,0.7400534
11022,steamos,3300,0.25921857
11023,bazzite,3300,0.9429776
11024,silverblue,3300,0.6049473
11025,steamos,3300,0.89093864
11026,suse,3300,0.5313112
11027,fedora,3300,0.54530364
11028,gentoo,3300,0.52086973
11029,arch,3300,0.97570986
11030,debian,3300,0.90405506
11031,fedora,3300,0.42509255
11032,silverblue,3300,0.94900584
11033,ubuntu,3300,0.70788795
11034,debian,3300,0.770879
11035,arch,3300,0.6736648
11036,arch,3300,0.85224134
11037,gentoo,3300,0.148607
11038,arch,3300,0.0061557516
11039,fedora,3300,0.03080504
11040,suse,3300,0.5296549
11041,debian,3300,0.6760001
11042,steamos,3300,0.15506035
11043,debian,3300,0.92876405
11044,debian,3300,0.069319114
11045,steamos,3300,0.68990725
11046,ubuntu,3300,0.93071264
11047,silverblue,3300,0.44733202
11048,suse,3300,0.9314098
11049,fedora,3300,0.19969681
11050,suse,3300,0.8643707
11051,gentoo,3300,0.8735911
11052,fedora,3300,0.51649064
11053,silverblue,3300,0.65481657
11054,debian,3300,0.07670089
11055,bazzite,3300,0.96508604
11056,gentoo,3300,0.92647314
11057,suse,3300,0.5133571
11058,fedora,3300,0.21367759
11059,steamos,3300,0.3775224
11060,steamos,3300,0.5341649
11061,fedora,3300,0.04169337
11062,arch,3300,0.6052402
11063,silverblue,3300,0.93622726
11064,ubuntu,3300,0.48248634
11065,steamos,3300,0.44784722
11066,fedora,3300,0.14200118
11067,steamos,3300,0.5817651
11068,fedora,3300,0.6224238
11069,gentoo,3300,0.950241
11070,bazzite,3300,0.8334711
11071,arch,3300,0.36005312
11072,ubuntu,3300,0.13464594
11073,steamos,3300,0.6388416
11074,mint,3300,0.8886606
11075,fedora,3300,0.65610945
11076,ubuntu,3300,0.1333991
11077,mint,3300,0.32408053
11078,debian,3300,0.15802878
11079,suse,3300,0.13360925
11080,arch,3300,0.042858616
11081,mint,3300,0.5922916
11082,ubuntu,3300,0.84788066
11083,silverblue,3300,0.8887089
11084,ubuntu,3300,0.7640968
11085,gentoo,3300,0.6537637
11086,silverblue,3300,0.6614258
11087,suse,3300,0.22636372
11088,fedora,3300,0.49202806
11089,mint,3300,0.53107166
11090,mint,3300,0.23929594
11091,ubuntu,3300,0.53132594
11092,gentoo,3300,0.4028448
11093,arch,3300,0.2944198
11094,fedora,3300,0.76077914
11095,debian,3300,0.55843616
11096,steamos,3300,0.7666153
11097,gentoo,3300,0.9564702
11098,suse,3300,0.7630626
11099,debian,3300,0.9594345
11100,ubuntu,3300,0.3949119
11101,suse,3300,0.32826698
11102,arch,3300,0.44008026
11103,bazzite,3300,0.5063276
11104,fedora,3300,0.041750263
11105,mint,3300,0.2029184
11106,mint,3300,0.3451495
11107,gentoo,3300,0.8696499
11108,debian,3300,0.69330907
11109,arch,3300,0.7540519
11110,arch,3300,0.4862509
11111,gentoo,3300,0.7290934
11112,ubuntu,3300,0.4110795
11113,gentoo,3300,0.041357774
11114,mint,3300,0.79026735
11115,arch,3300,0.48609215
11116,bazzite,3300,0.58568585
11117,silverblue,3300,0.60169315
11118,mint,3300,0.18127443
11119,fedora,3300,0.86772364
11120,debian,3300,0.58488053
11121,suse,3300,0.9628467
11122,bazzite,3300,0.491333
11123,ubuntu,3300,0.63084114
11124,gentoo,3300,0.8045104
11125,debian,3300,0.93198466
11126,arch,3300,0.2933942
11127,steamos,3300,0.40477118
11128,silverblue,3300,0.19207093
11129,mint,3300,0.95029646
11130,bazzite,3300,0.9859728
11131,arch,3300,0.60436326
11132,debian,3300,0.5351615
11133,ubuntu,3300,0.3124441
11134,suse,3300,0.5709379
11135,arch,3300,0.7781929
11136,arch,3300,0.46999386
11137,gentoo,3300,0.38259634
11138,mint,3300,0.5541117
11139,bazzite,3300,0.59073746
11140,gentoo,3300,0.89942795
11141,mint,3300,0.926268
11142,gentoo,3300,0.9595866
11143,fedora,3300,0.045998417
11144,bazzite,3300,0.77562636
11145,ubuntu,3300,0.48501268
11146,fedora,3300,0.75287604
11147,arch,3300,0.14775991
11148,bazzite,3300,0.26435173
11149,debian,3300,0.71703684
11150,ubuntu,3300,0.5081271
11151,mint,3300,0.82690966
11152,bazzite,3300,0.90109897
11153,silverblue,3300,0.18981203
11154,suse,3300,0.4036494
11155,steamos,3300,0.11711875
11156,silverblue,3300,0.8068175
11157,bazzite,3300,0.5949992
11158,mint,3300,0.26499292
11159,arch,3300,0.50575787
11160,steamos,3300,0.13034779
11161,arch,3300,0.3926256
11162,steamos,3300,0.97771394
11163,suse,3300,0.37353826
11164,steamos,3300,0.07014868
11165,mint,3300,0.6348185
11166,bazzite,3300,0.037348352
11167,arch,3300,0.03691689
11168,mint,3300,0.27303332
11169,silverblue,3300,0.006069203
11170,gentoo,3300,0.95304525
11171,steamos,3300,0.61010677
11172,arch,3300,0.76032454
11173,steamos,3300,0.5025276
11174,steamos,3300,0.42912453
11175,gentoo,3300,0.509395
11176,silverblue,3300,0.7920851
11177,steamos,3300,0.68029386
11178,mint,3300,0.81338364
11179,arch,3300,0.5727055
11180,debian,3300,0.29748428
11181,gentoo,3300,0.65988314
11182,steamos,3300,0.5841926
11183,gentoo,3300,0.77912796
11184,gentoo,3300,0.37695238
11185,gentoo,3300,0.76099336
11186,suse,3300,0.8796606
11187,bazzite,3300,0.36999264
11188,bazzite,3300,0.6266544
11189,gentoo,3300,0.19306453
11190,debian,3300,0.06221002
11191,arch,3300,0.96166533
11192,suse,3300,0.27885747
11193,silverblue,3300,0.32564327
11194,bazzite,3300,0.56751174
11195,arch,3300,0.839234
11196,debian,3300,0.37432817
11197,steamos,3300,0.8576354
11198,arch,3300,0.552443
11199,suse,3300,0.64985645
11200,mint,3300,0.22714895
11201,silverblue,3300,0.89240444
11202,suse,3300,0.025902001
11203,suse,3300,0.76617545
11204,mint,3300,0.91741234
11205,gentoo,3300,0.6192531
11206,fedora,3300,0.7283352
11207,debian,3300,0.5686279
11208,bazzite,3300,0.101868495
11209,mint,3300,0.4123017
11210,ubuntu,3300,0.5023507
11211,mint,3300,0.4674675
11212,steamos,3300,0.8600075
11213,ubuntu,3300,0.6646062
11214,ubuntu,3300,0.9174426
11215,gentoo,3300,0.49710852
11216,mint,3300,0.7637293
11217,fedora,3300,0.45984304
11218,steamos,3300,0.10220862
11219,bazzite,3300,0.88303703
11220,arch,3300,0.26629034
11221,ubuntu,3300,0.50497437
11222,ubuntu,3300,0.47198638
11223,gentoo,3300,0.29540893
11224,mint,3300,0.95678073
11225,bazzite,3300,0.74224204
11226,mint,3300,0.22384906
11227,suse,3300,0.7441057
11228,steamos,3300,0.27367768
11229,steamos,3300,0.008295688
11230,fedora,3300,0.789815
11231,ubuntu,3300,0.29525453
11232,steamos,3300,0.37983772
11233,mint,3300,0.7136663
11234,arch,3300,0.45895654
11235,ubuntu,3300,0.36098698
11236,ubuntu,3300,0.026089532
11237,mint,3300,0.3254747
11238,gentoo,3300,0.80402863
11239,debian,3300,0.8433008
11240,suse,3300,0.058225032
11241,debian,3300,0.60414946
11242,fedora,3300,0.5000314
11243,ubuntu,3300,0.63447005
11244,suse,3300,0.89231235
11245,bazzite,3300,0.3978422
11246,arch,3300,0.6461353
11247,mint,3300,0.6657655
11248,ubuntu,3300,0.70325255
11249,mint,3300,0.4167388
11250,ubuntu,3300,0.47324622
11251,suse,3300,0.67822695
11252,bazzite,3300,0.82246864
11253,fedora,3300,0.47777992
11254,bazzite,3300,0.1651272
11255,steamos,3300,0.9874159
11256,steamos,3300,0.8496202
11257,arch,3300,0.114617504
11258,steamos,3300,0.96692723
11259,arch,3300,0.5553344
11260,suse,3300,0.108356036
11261,steamos,3300,0.79316264
11262,mint,3300,0.9105363
11263,fedora,3300,0.47195473
11264,steamos,3300,0.016037034
11265,arch,3300,0.2580399
11266,mint,3300,0.7593323
11267,ubuntu,3300,0.62342966
11268,mint,3300,0.19370283
11269,bazzite,3300,0.3370011
11270,silverblue,3300,0.23326811
11271,arch,3300,0.77560925
11272,steamos,3300,0.85555375
11273,mint,3300,0.13082983
11274,silverblue,3300,0.52369845
11275,mint,3300,0.2727021
11276,bazzite,3300,0.051905278
11277,arch,3300,0.079359956
11278,arch,3300,0.6059803
11279,silverblue,3300,0.34768474
11280,debian,3300,0.24081643
11281,mint,3300,0.49747023
11282,steamos,3300,0.18676333
11283,steamos,3300,0.78608793
11284,bazzite,3300,0.07317765
11285,arch,3300,0.6432313
11286,bazzite,3300,0.39186987
11287,fedora,3300,0.1198022
11288,silverblue,3300,0.96970254
11289,mint,3300,0.86430234
11290,arch,3300,0.3638946
11291,mint,3300,0.8896108
11292,arch,3300,0.5114316
11293,arch,3300,0.6671194
11294,silverblue,3300,0.4500245
11295,debian,3300,0.23523177
11296,steamos,3300,0.80953735
11297,suse,3300,0.88629836
11298,gentoo,3300,0.53218484
11299,bazzite,3300,0.8994356
11300,silverblue,3300,0.451798
11301,steamos,3300,0.6004412
11302,gentoo,3300,0.8627887
11303,bazzite,3300,0.0662179
11304,silverblue,3300,0.081234194
11305,steamos,3300,0.4479922
11306,ubuntu,3300,0.48356175
11307,arch,3300,0.85849035
11308,silverblue,3300,0.33245662
11309,arch,3300,0.5325294
11310,mint,3300,0.43217936
11311,ubuntu,3300,0.44641617
11312,mint,3300,0.2983758
11313,debian,3300,0.20226783
11314,ubuntu,3300,0.79249305
11315,suse,3300,0.6252941
11316,fedora,3300,0.1366918
11317,suse,3300,0.59927005
11318,mint,3300,0.6382879
11319,mint,3300,0.8592444
11320,steamos,3300,0.5985903
11321,mint,3300,0.63768876
11322,steamos,3300,0.4716953
11323,silverblue,3300,0.51623404
11324,mint,3300,0.11782556
11325,suse,3300,0.7720089
11326,bazzite,3300,0.8563433
11327,suse,3300,0.10526889
11328,fedora,3300,0.92666644
11329,arch,3300,0.6657781
11330,arch,3300,0.36011586
11331,bazzite,3300,0.80635315
11332,steamos,3300,0.10102641
11333,fedora,3300,0.7512365
11334,fedora,3300,0.9821995
11335,arch,3300,0.13298893
11336,suse,3300,0.46416143
11337,bazzite,3300,0.7228477
11338,silverblue,3300,0.8341066
11339,bazzite,3300,0.409343
11340,steamos,3300,0.22054268
11341,fedora,3300,0.18287712
11342,steamos,3300,0.42965376
11343,ubuntu,3300,0.099844866
11344,steamos,3300,0.19294915
11345,arch,3300,0.85473794
11346,gentoo,3300,0.7476755
11347,arch,3300,0.15569675
11348,arch,3300,0.6215762
11349,silverblue,3300,0.45275927
11350,debian,3300,0.040279996
11351,mint,3300,0.8819777
11352,debian,3300,0.48337072
11353,arch,3300,0.504381
11354,ubuntu,3300,0.49089882
11355,suse,3300,0.6470131
11356,silverblue,3300,0.99660677
11357,gentoo,3300,0.71275455
11358,ubuntu,3300,0.4073687
11359,ubuntu,3300,0.80467606
11360,bazzite,3300,0.88559324
11361,fedora,3300,0.921475
11362,mint,3300,0.7584526
11363,silverblue,3300,0.35330793
11364,ubuntu,3300,0.8362748
11365,silverblue,3300,0.7637596
11366,mint,3300,0.08853527
11367,debian,3300,0.11474332
11368,gentoo,3300,0.5812645
11369,mint,3300,0.4918855
11370,silverblue,3300,0.41295546
11371,arch,3300,0.52143514
11372,steamos,3300,0.44243327
11373,debian,3300,0.21719645
11374,fedora,3300,0.32672697
11375,debian,3300,0.44084117
11376,debian,3300,0.7632765
11377,gentoo,3300,0.61700916
11378,steamos,3300,0.7424722
11379,gentoo,3300,0.26686707
11380,suse,3300,0.25751323
11381,steamos,3300,0.5380124
11382,steamos,3300,0.38230807
11383,debian,3300,0.13235998
11384,silverblue,3300,0.47184435
11385,ubuntu,3300,0.7379853
11386,bazzite,3300,0.03420503
11387,suse,3300,0.2572086
11388,gentoo,3300,0.8755713
11389,ubuntu,3300,0.57620686
11390,mint,3300,0.6833601
11391,suse,3300,0.22214326
11392,steamos,3300,0.78015
11393,ubuntu,3300,0.17690526
11394,fedora,3300,0.30616194
11395,steamos,3300,0.23562093
11396,gentoo,3300,0.17048854
11397,steamos,3300,0.8336799
11398,mint,3300,0.37754354
11399,mint,3300,0.36550328
11400,steamos,3300,0.29968047
11401,silverblue,3300,0.67095643
11402,suse,3300,0.47365823
11403,debian,3300,0.23619698
11404,silverblue,3300,0.9571273
11405,fedora,3300,0.13957812
11406,debian,3300,0.41109055
11407,steamos,3300,0.13116089
11408,fedora,3300,0.5216667
11409,fedora,3300,0.16361667
11410,mint,3300,0.3647805
11411,fedora,3300,0.1503273
11412,gentoo,3300,0.47351396
11413,gentoo,3300,0.38960958
11414,debian,3300,0.3323954
11415,ubuntu,3300,0.032624893
11416,arch,3300,0.39649358
11417,arch,3300,0.08696998
11418,silverblue,3300,0.6707015
11419,steamos,3300,0.6319126
11420,suse,3300,0.38474196
11421,ubuntu,3300,0.022872206
11422,suse,3300,0.3228898
11423,silverblue,3300,0.54402304
11424,ubuntu,3300,0.02043229
11425,bazzite,3300,0.16108797
11426,fedora,3300,0.32898676
11427,gentoo,3300,0.35162464
11428,steamos,3300,0.6503981
11429,bazzite,3300,0.022210421
11430,fedora,3300,0.23906341
11431,fedora,3300,0.29378
11432,mint,3300,0.5594407
11433,ubuntu,3300,0.29408476
11434,debian,3300,0.31151587
11435,ubuntu,3300,0.25183043
11436,bazzite,3300,0.5993192
11437,mint,3300,0.7579225
11438,silverblue,3300,0.31713068
11439,gentoo,3300,0.35747412
11440,gentoo,3300,0.085693344
11441,arch,3300,0.319606
11442,gentoo,3300,0.6671735
11443,arch,3300,0.548541
11444,arch,3300,0.21698184
11445,fedora,3300,0.013252146
11446,debian,3300,0.41627356
11447,suse,3300,0.6691241
11448,mint,3300,0.54970783
11449,arch,3300,0.9989445
11450,debian,3300,0.978924
11451,mint,3300,0.30928922
11452,steamos,3300,0.072180755
11453,arch,3300,0.84191406
11454,silverblue,3300,0.38747036
11455,ubuntu,3300,0.07684007
11456,ubuntu,3300,0.33276322
11457,ubuntu,3300,0.75153434
11458,ubuntu,3300,0.14113624
11459,ubuntu,3300,0.288907
11460,gentoo,3300,0.3270443
11461,bazzite,3300,0.35520354
11462,bazzite,3300,0.15469612
11463,bazzite,3300,0.92437875
11464,ubuntu,3300,0.39221707
11465,ubuntu,3300,0.8577685
11466,bazzite,3300,0.72914517
11467,bazzite,3300,0.27106753
11468,bazzite,3300,0.38222706
11469,debian,3300,0.08955152
11470,bazzite,3300,0.27900842
11471,gentoo,3300,0.5859255
11472,bazzite,3300,0.7152762
11473,debian,3300,0.47472554
11474,silverblue,3300,0.2779679
11475,mint,3300,0.6373799
11476,suse,3300,0.18497972
11477,suse,3300,0.908893
11478,fedora,3300,0.6863868
11479,steamos,3300,0.36178735
11480,gentoo,3300,0.34143627
11481,fedora,3300,0.47931147
11482,suse,3300,0.95846957
11483,silverblue,3300,0.9846848
11484,steamos,3300,0.4466834
11485,steamos,3300,0.63656974
11486,suse,3300,0.82549363
11487,silverblue,3300,0.43440256
11488,silverblue,3300,0.33278295
11489,ubuntu,3300,0.8987482
11490,bazzite,3300,0.17017992
11491,steamos,3300,0.15395655
11492,debian,3300,0.999324
11493,ubuntu,3300,0.22500135
11494,gentoo,3300,0.6553873
11495,steamos,3300,0.4715154
11496,steamos,3300,0.6158253
11497,debian,3300,0.6108762
11498,bazzite,3300,0.16499753
11499,silverblue,3300,0.24729726
11500,gentoo,3300,0.2568134
11501,debian,3300,0.26637205
11502,bazzite,3300,0.120416395
11503,debian,3300,0.3710638
11504,steamos,3300,0.5682164
11505,steamos,3300,0.8328629
11506,bazzite,3300,0.7560612
11507,suse,3300,0.77976656
11508,steamos,3300,0.8140499
11509,steamos,3300,0.8382822
11510,mint,3300,0.0069692694
11511,steamos,3300,0.16288185
11512,bazzite,3300,0.10977915
11513,steamos,3300,0.9707288
11514,suse,3300,0.56746286
11515,ubuntu,3300,0.5475561
11516,arch,3300,0.31845072
11517,arch,3300,0.7901307
11518,mint,3300,0.76102626
11519,steamos,3300,0.83530015
11520,bazzite,3300,0.951113
11521,ubuntu,3300,0.6478533
11522,bazzite,3300,0.82107764
11523,debian,3300,0.902145
11524,mint,3300,0.16039044
11525,gentoo,3300,0.060907964
11526,arch,3300,0.841049
11527,ubuntu,3300,0.78323686
11528,debian,3300,0.90461814
11529,ubuntu,3300,0.12617007
11530,debian,3300,0.5517504
11531,arch,3300,0.83083165
11532,bazzite,3300,0.017032497
11533,silverblue,3300,0.873564
11534,arch,3300,0.081056654
11535,fedora,3300,0.51337504
11536,suse,3300,0.44413576
11537,silverblue,3300,0.69658536
11538,silverblue,3300,0.19639228
11539,ubuntu,3300,0.22546507
11540,suse,3300,0.52182
11541,suse,3300,0.21617039
11542,silverblue,3300,0.55746865
11543,mint,3300,0.3572196
11544,arch,3300,0.1688812
